fips,place,state,total_reg_voters,mail_ballots_sent,total_votes_cast,poll_place_elect_day,poll_place_early,year
0900310100,BURLINGTON TOWN,CT,7268.0,2772.0,6232.0,1.0,-88.0,2020
0900312270,CANTON TOWN,CT,8330.0,3619.0,6734.0,1.0,-88.0,2020
0900322070,EAST GRANBY TOWN,CT,4147.0,1179.0,3294.0,1.0,-88.0,2020
0900322630,EAST HARTFORD TOWN,CT,33291.0,8137.0,20803.0,7.0,-88.0,2020
0900324800,EAST WINDSOR TOWN,CT,9287.0,2894.0,5693.0,3.0,-88.0,2020
0900325990,ENFIELD TOWN,CT,28618.0,9855.0,21104.0,7.0,-88.0,2020
0900327600,FARMINGTON TOWN,CT,21549.0,8940.0,16304.0,7.0,-88.0,2020
0900331240,GLASTONBURY TOWN,CT,27212.0,12130.0,22595.0,7.0,-88.0,2020
0900332640,GRANBY TOWN,CT,8947.0,3587.0,7398.0,1.0,-88.0,2020
0900337070,HARTFORD TOWN,CT,70251.0,14064.0,32794.0,24.0,-88.0,2020
0900337140,HARTLAND TOWN,CT,1619.0,348.0,1306.0,1.0,-88.0,2020
0900344700,MANCHESTER TOWN,CT,38124.0,13832.0,28426.0,8.0,-88.0,2020
0900345820,MARLBOROUGH TOWN,CT,4976.0,1835.0,4086.0,1.0,-88.0,2020
0900350440,NEW BRITAIN TOWN,CT,40272.0,8544.0,24123.0,17.0,-88.0,2020
0900352140,NEWINGTON TOWN,CT,22299.0,7677.0,17624.0,8.0,-88.0,2020
0900360120,PLAINVILLE TOWN,CT,13069.0,3484.0,10481.0,4.0,-88.0,2020
0900365370,ROCKY HILL TOWN,CT,13954.0,5445.0,11052.0,3.0,-88.0,2020
0900368940,SIMSBURY TOWN,CT,20857.0,8897.0,16435.0,4.0,-88.0,2020
0900370550,SOUTHINGTON TOWN,CT,32487.0,10923.0,26954.0,11.0,-88.0,2020
0900371390,SOUTH WINDSOR TOWN,CT,18865.0,8064.0,15689.0,5.0,-88.0,2020
0900374540,SUFFIELD TOWN,CT,10725.0,3085.0,8769.0,1.0,-88.0,2020
0900382590,WEST HARTFORD TOWN,CT,49213.0,23293.0,37036.0,9.0,-88.0,2020
0900384900,WETHERSFIELD TOWN,CT,19789.0,7848.0,16405.0,6.0,-88.0,2020
0900387000,WINDSOR TOWN,CT,24258.0,7707.0,17810.0,2.0,-88.0,2020
0900387070,WINDSOR LOCKS TOWN,CT,9397.0,6966.0,7049.0,7.0,-88.0,2020
0900502760,BARKHAMSTED TOWN,CT,3038.0,1045.0,2459.0,1.0,-88.0,2020
0900504930,BETHLEHEM TOWN,CT,2965.0,840.0,2384.0,1.0,-88.0,2020
0900508210,BRIDGEWATER TOWN,CT,1439.0,401.0,1240.0,1.0,-88.0,2020
0900510940,CANAAN TOWN,CT,852.0,303.0,664.0,1.0,-88.0,2020
0900516050,COLEBROOK TOWN,CT,1146.0,263.0,995.0,1.0,-88.0,2020
0900517240,CORNWALL TOWN,CT,1188.0,477.0,1061.0,1.0,-88.0,2020
0900532290,GOSHEN TOWN,CT,2488.0,664.0,2111.0,2.0,-88.0,2020
0900537280,HARWINTON TOWN,CT,4531.0,1347.0,3732.0,2.0,-88.0,2020
0900540290,KENT TOWN,CT,2332.0,815.0,1904.0,1.0,-88.0,2020
0900543370,LITCHFIELD TOWN,CT,6639.0,2194.0,5410.0,4.0,-88.0,2020
0900549460,MORRIS TOWN,CT,1972.0,422.0,1569.0,1.0,-88.0,2020
0900551350,NEW HARTFORD TOWN,CT,5462.0,1669.0,4614.0,2.0,-88.0,2020
0900552630,NEW MILFORD TOWN,CT,19866.0,5710.0,15906.0,7.0,-88.0,2020
0900553470,NORFOLK TOWN,CT,1267.0,452.0,1070.0,1.0,-88.0,2020
0900554030,NORTH CANAAN TOWN,CT,2436.0,685.0,1712.0,1.0,-88.0,2020
0900560750,PLYMOUTH TOWN,CT,9177.0,3067.0,6673.0,1.0,-88.0,2020
0900565930,ROXBURY TOWN,CT,1880.0,662.0,1629.0,1.0,-88.0,2020
0900566420,SALISBURY TOWN,CT,3392.0,1529.0,2572.0,1.0,-88.0,2020
0900567960,SHARON TOWN,CT,2010.0,734.0,1587.0,1.0,-88.0,2020
0900575730,THOMASTON TOWN,CT,5654.0,1542.0,4341.0,1.0,-88.0,2020
0900576570,TORRINGTON TOWN,CT,22754.0,6520.0,17068.0,8.0,-88.0,2020
0900579510,WARREN TOWN,CT,1178.0,277.0,945.0,1.0,-88.0,2020
0900579720,WASHINGTON TOWN,CT,2756.0,948.0,2288.0,1.0,-88.0,2020
0900580490,WATERTOWN TOWN,CT,15844.0,4107.0,12893.0,4.0,-88.0,2020
0900586440,WINCHESTER TOWN,CT,7288.0,2077.0,5253.0,1.0,-88.0,2020
0900587910,WOODBURY TOWN,CT,8527.0,3054.0,6647.0,2.0,-88.0,2020
0900714300,CHESTER TOWN,CT,3045.0,1517.0,2596.0,1.0,-88.0,2020
0900715350,CLINTON TOWN,CT,10851.0,4210.0,7947.0,1.0,-88.0,2020
0900718080,CROMWELL TOWN,CT,11226.0,4060.0,8804.0,1.0,-88.0,2020
0900719130,DEEP RIVER TOWN,CT,3809.0,1255.0,2902.0,1.0,-88.0,2020
0900720810,DURHAM TOWN,CT,5995.0,1588.0,4783.0,3.0,-88.0,2020
0900722280,EAST HADDAM TOWN,CT,7384.0,2345.0,5865.0,1.0,-88.0,2020
0900722490,EAST HAMPTON TOWN,CT,9852.0,3684.0,8122.0,1.0,-88.0,2020
0900726270,ESSEX TOWN,CT,5828.0,2755.0,4774.0,1.0,-88.0,2020
0900735230,HADDAM TOWN,CT,6738.0,1598.0,5538.0,3.0,-88.0,2020
0900740710,KILLINGWORTH TOWN,CT,5387.0,2045.0,4452.0,1.0,-88.0,2020
0900747080,MIDDLEFIELD TOWN,CT,3702.0,1103.0,2883.0,1.0,-88.0,2020
0900747360,MIDDLETOWN TOWN,CT,32656.0,10810.0,23617.0,14.0,-88.0,2020
0900757320,OLD SAYBROOK TOWN,CT,9457.0,4125.0,7464.0,2.0,-88.0,2020
0900761800,PORTLAND TOWN,CT,7182.0,3094.0,6168.0,1.0,-88.0,2020
0900781680,WESTBROOK TOWN,CT,5460.0,2055.0,4366.0,2.0,-88.0,2020
0900901220,ANSONIA TOWN,CT,11622.0,2573.0,8522.0,7.0,-88.0,2020
0900903250,BEACON FALLS TOWN,CT,4999.0,1243.0,3837.0,1.0,-88.0,2020
0900904580,BETHANY TOWN,CT,4603.0,1324.0,3732.0,1.0,-88.0,2020
0900907310,BRANFORD TOWN,CT,23004.0,9534.0,18069.0,7.0,-88.0,2020
0900914160,CHESHIRE TOWN,CT,21384.0,9448.0,17725.0,8.0,-88.0,2020
0900919550,DERBY TOWN,CT,7809.0,2150.0,5807.0,4.0,-88.0,2020
0900922910,EAST HAVEN TOWN,CT,19239.0,5658.0,14622.0,8.0,-88.0,2020
0900934950,GUILFORD TOWN,CT,17583.0,7859.0,15005.0,5.0,-88.0,2020
0900935650,HAMDEN TOWN,CT,39572.0,14087.0,29535.0,13.0,-88.0,2020
0900944560,MADISON TOWN,CT,15342.0,7353.0,12605.0,2.0,-88.0,2020
0900946520,MERIDEN TOWN,CT,37592.0,10340.0,25219.0,13.0,-88.0,2020
0900946940,MIDDLEBURY TOWN,CT,6329.0,1995.0,5161.0,2.0,-88.0,2020
0900947535,MILFORD TOWN,CT,42007.0,14839.0,32407.0,9.0,-88.0,2020
0900949950,NAUGATUCK TOWN,CT,21822.0,5223.0,15030.0,9.0,-88.0,2020
0900952070,NEW HAVEN TOWN,CT,88953.0,16199.0,42685.0,40.0,-88.0,2020
0900953890,NORTH BRANFORD TOWN,CT,10729.0,2749.0,8666.0,2.0,-88.0,2020
0900954870,NORTH HAVEN TOWN,CT,18924.0,5983.0,15601.0,5.0,-88.0,2020
0900957600,ORANGE TOWN,CT,11642.0,4589.0,9482.0,3.0,-88.0,2020
0900958300,OXFORD TOWN,CT,10529.0,3164.0,8562.0,1.0,-88.0,2020
0900962290,PROSPECT TOWN,CT,7428.0,1977.0,6145.0,2.0,-88.0,2020
0900967610,SEYMOUR TOWN,CT,12338.0,3028.0,9566.0,3.0,-88.0,2020
0900969640,SOUTHBURY TOWN,CT,16449.0,7234.0,13101.0,3.0,-88.0,2020
0900978740,WALLINGFORD TOWN,CT,31569.0,11142.0,26264.0,10.0,-88.0,2020
0900980070,WATERBURY TOWN,CT,69979.0,11850.0,36662.0,21.0,-88.0,2020
0900982870,WEST HAVEN TOWN,CT,32364.0,8978.0,25516.0,10.0,-88.0,2020
0900987560,WOLCOTT TOWN,CT,13038.0,2823.0,9965.0,3.0,-88.0,2020
0900987700,WOODBRIDGE TOWN,CT,7510.0,3397.0,5833.0,2.0,-88.0,2020
0901106820,BOZRAH TOWN,CT,2016.0,475.0,1560.0,1.0,-88.0,2020
0901115910,COLCHESTER TOWN,CT,12772.0,4417.0,9780.0,4.0,-88.0,2020
0901123400,EAST LYME TOWN,CT,14488.0,6699.0,11905.0,3.0,-88.0,2020
0901129910,FRANKLIN TOWN,CT,1516.0,296.0,1272.0,1.0,-88.0,2020
0901133900,GRISWOLD TOWN,CT,8243.0,2122.0,6053.0,2.0,-88.0,2020
0901134250,GROTON TOWN,CT,23553.0,8440.0,17678.0,7.0,-88.0,2020
0901142390,LEBANON TOWN,CT,5535.0,1515.0,4509.0,1.0,-88.0,2020
0901142600,LEDYARD TOWN,CT,10579.0,3819.0,8542.0,3.0,-88.0,2020
0901143230,LISBON TOWN,CT,3204.0,800.0,2516.0,2.0,-88.0,2020
0901144210,LYME TOWN,CT,2016.0,988.0,1774.0,1.0,-88.0,2020
0901148900,MONTVILLE TOWN,CT,11988.0,3739.0,8943.0,6.0,-88.0,2020
0901152350,NEW LONDON TOWN,CT,17950.0,4349.0,9341.0,3.0,-88.0,2020
0901155500,NORTH STONINGTON TOWN,CT,4565.0,1337.0,3390.0,1.0,-88.0,2020
0901156270,NORWICH TOWN,CT,23433.0,6724.0,15939.0,6.0,-88.0,2020
0901157040,OLD LYME TOWN,CT,6650.0,2648.0,5439.0,1.0,-88.0,2020
0901162150,PRESTON TOWN,CT,3731.0,1017.0,2897.0,2.0,-88.0,2020
0901166210,SALEM TOWN,CT,3226.0,978.0,2639.0,1.0,-88.0,2020
0901171670,SPRAGUE TOWN,CT,2097.0,432.0,1553.0,1.0,-88.0,2020
0901173770,STONINGTON TOWN,CT,15688.0,6207.0,12088.0,5.0,-88.0,2020
0901178600,VOLUNTOWN TOWN,CT,1855.0,375.0,1532.0,1.0,-88.0,2020
0901180280,WATERFORD TOWN,CT,15717.0,5928.0,12404.0,4.0,-88.0,2020
0901301080,ANDOVER TOWN,CT,2388.0,660.0,2105.0,1.0,-88.0,2020
0901306260,BOLTON TOWN,CT,3884.0,1217.0,3315.0,1.0,-88.0,2020
0901316400,COLUMBIA TOWN,CT,4302.0,1543.0,3604.0,1.0,-88.0,2020
0901317800,COVENTRY TOWN,CT,9601.0,3335.0,7847.0,2.0,-88.0,2020
0901325360,ELLINGTON TOWN,CT,12165.0,4354.0,9723.0,2.0,-88.0,2020
0901337910,HEBRON TOWN,CT,7789.0,2924.0,6384.0,1.0,-88.0,2020
0901344910,MANSFIELD TOWN,CT,13966.0,3879.0,7702.0,4.0,-88.0,2020
0901369220,SOMERS TOWN,CT,6839.0,2494.0,5787.0,1.0,-88.0,2020
0901372090,STAFFORD TOWN,CT,8655.0,2217.0,6481.0,3.0,-88.0,2020
0901376290,TOLLAND TOWN,CT,11553.0,4690.0,9361.0,3.0,-88.0,2020
0901377830,UNION TOWN,CT,668.0,162.0,582.0,1.0,-88.0,2020
0901378250,VERNON TOWN,CT,20284.0,7193.0,15506.0,4.0,-88.0,2020
0901385950,WILLINGTON TOWN,CT,4002.0,1289.0,3214.0,1.0,-88.0,2020
0901501430,ASHFORD TOWN,CT,3246.0,977.0,2562.0,1.0,-88.0,2020
0901509190,BROOKLYN TOWN,CT,6238.0,1504.0,4261.0,1.0,-88.0,2020
0901512130,CANTERBURY TOWN,CT,3905.0,865.0,3035.0,1.0,-88.0,2020
0901513810,CHAPLIN TOWN,CT,1701.0,348.0,1304.0,1.0,-88.0,2020
0901521860,EASTFORD TOWN,CT,1360.0,274.0,1077.0,1.0,-88.0,2020
0901536000,HAMPTON TOWN,CT,1438.0,395.0,1175.0,1.0,-88.0,2020
0901540500,KILLINGLY TOWN,CT,12343.0,3039.0,8350.0,7.0,-88.0,2020
0901559980,PLAINFIELD TOWN,CT,10386.0,2014.0,8806.0,5.0,-88.0,2020
0901561030,POMFRET TOWN,CT,3210.0,885.0,2526.0,1.0,-88.0,2020
0901562710,PUTNAM TOWN,CT,6864.0,1469.0,4398.0,2.0,-88.0,2020
0901567400,SCOTLAND TOWN,CT,1247.0,140.0,977.0,1.0,-88.0,2020
0901573420,STERLING TOWN,CT,2821.0,453.0,1925.0,1.0,-88.0,2020
0901575870,THOMPSON TOWN,CT,6867.0,1392.0,5198.0,4.0,-88.0,2020
0901586790,WINDHAM TOWN,CT,13472.0,3278.0,8433.0,5.0,-88.0,2020
0901588190,WOODSTOCK TOWN,CT,6415.0,2215.0,5251.0,1.0,-88.0,2020
1000100000,KENT COUNTY,DE,131358.0,28301.0,62707.0,43.0,1.0,2020
1000300000,NEW CASTLE COUNTY,DE,425693.0,110011.0,196576.0,172.0,1.0,2020
1000500000,SUSSEX COUNTY,DE,182621.0,49048.0,86526.0,49.0,1.0,2020
1100100000,DISTRICT OF COLUMBIA,DC,625683.0,416660.0,29036.0,95.0,32.0,2020
1200100000,ALACHUA COUNTY,FL,204375.0,73784.0,27164.0,63.0,6.0,2020
1200300000,BAKER COUNTY,FL,17704.0,3233.0,4056.0,9.0,1.0,2020
1200500000,BAY COUNTY,FL,135549.0,33761.0,8736.0,14.0,7.0,2020
1200700000,BRADFORD COUNTY,FL,18166.0,4768.0,4533.0,13.0,2.0,2020
1200900000,BREVARD COUNTY,FL,484251.0,196485.0,72734.0,87.0,10.0,2020
1201100000,BROWARD COUNTY,FL,1343262.0,604974.0,124095.0,577.0,22.0,2020
1201300000,CALHOUN COUNTY,FL,9100.0,1645.0,1864.0,6.0,2.0,2020
1201500000,CHARLOTTE COUNTY,FL,152972.0,68207.0,15727.0,29.0,3.0,2020
1201700000,CITRUS COUNTY,FL,124464.0,49274.0,20649.0,31.0,4.0,2020
1201900000,CLAY COUNTY,FL,170467.0,45143.0,24612.0,44.0,7.0,2020
1202100000,COLLIER COUNTY,FL,259453.0,127942.0,28697.0,59.0,9.0,2020
1202300000,COLUMBIA COUNTY,FL,45673.0,11449.0,6924.0,9.0,2.0,2020
1202700000,DESOTO COUNTY,FL,19284.0,4160.0,3316.0,13.0,1.0,2020
1202900000,DIXIE COUNTY,FL,10764.0,3113.0,2518.0,10.0,1.0,2020
1203100000,DUVAL COUNTY,FL,702904.0,180879.0,91498.0,194.0,20.0,2020
1203300000,ESCAMBIA COUNTY,FL,247972.0,69425.0,40189.0,74.0,10.0,2020
1203500000,FLAGLER COUNTY,FL,96319.0,39190.0,11807.0,24.0,3.0,2020
1203700000,FRANKLIN COUNTY,FL,8945.0,3354.0,1735.0,7.0,2.0,2020
1203900000,GADSDEN COUNTY,FL,31152.0,9498.0,5798.0,25.0,4.0,2020
1204100000,GILCHRIST COUNTY,FL,12903.0,2927.0,3627.0,10.0,1.0,2020
1204300000,GLADES COUNTY,FL,7633.0,2175.0,2241.0,9.0,1.0,2020
1204500000,GULF COUNTY,FL,10828.0,2039.0,885.0,10.0,10.0,2020
1204700000,HAMILTON COUNTY,FL,8613.0,2052.0,1816.0,8.0,1.0,2020
1204900000,HARDEE COUNTY,FL,13055.0,2267.0,2873.0,12.0,1.0,2020
1205100000,HENDRY COUNTY,FL,20487.0,4320.0,2850.0,10.0,2.0,2020
1205300000,HERNANDO COUNTY,FL,153631.0,59023.0,24934.0,27.0,5.0,2020
1205500000,HIGHLANDS COUNTY,FL,72149.0,23974.0,12099.0,25.0,3.0,2020
1205700000,HILLSBOROUGH COUNTY,FL,1016087.0,420705.0,106797.0,239.0,26.0,2020
1205900000,HOLMES COUNTY,FL,12500.0,2801.0,3397.0,7.0,1.0,2020
1206100000,INDIAN RIVER COUNTY,FL,128626.0,54590.0,15929.0,19.0,3.0,2020
1206300000,JACKSON COUNTY,FL,31399.0,7969.0,5148.0,13.0,3.0,2020
1206500000,JEFFERSON COUNTY,FL,10509.0,2940.0,2659.0,16.0,1.0,2020
1206700000,LAFAYETTE COUNTY,FL,4785.0,809.0,1295.0,4.0,1.0,2020
1206900000,LAKE COUNTY,FL,264700.0,87569.0,51577.0,96.0,11.0,2020
1207100000,LEE COUNTY,FL,533167.0,262821.0,59147.0,114.0,11.0,2020
1207300000,LEON COUNTY,FL,229639.0,88530.0,31824.0,86.0,10.0,2020
1207500000,LEVY COUNTY,FL,31800.0,9934.0,7611.0,13.0,1.0,2020
1207700000,LIBERTY COUNTY,FL,4548.0,886.0,1102.0,7.0,2.0,2020
1207900000,MADISON COUNTY,FL,13162.0,2658.0,1639.0,5.0,4.0,2020
1208100000,MANATEE COUNTY,FL,289484.0,130533.0,40431.0,57.0,6.0,2020
1208300000,MARION COUNTY,FL,278040.0,94546.0,51925.0,117.0,9.0,2020
1208500000,MARTIN COUNTY,FL,125859.0,53525.0,15096.0,28.0,6.0,2020
1208600000,MIAMI-DADE COUNTY,FL,1601530.0,680911.0,140676.0,556.0,33.0,2020
1208700000,MONROE COUNTY,FL,64644.0,26278.0,10538.0,33.0,,2020
1208900000,NASSAU COUNTY,FL,76140.0,23292.0,8289.0,10.0,5.0,2020
1209100000,OKALOOSA COUNTY,FL,169687.0,38463.0,24226.0,42.0,4.0,2020
1209300000,OKEECHOBEE COUNTY,FL,22394.0,5574.0,4359.0,12.0,1.0,2020
1209500000,ORANGE COUNTY,FL,945992.0,337452.0,109784.0,206.0,20.0,2020
1209700000,OSCEOLA COUNTY,FL,263739.0,100512.0,25771.0,41.0,8.0,2020
1209900000,PALM BEACH COUNTY,FL,1062377.0,489321.0,147104.0,431.0,22.0,2020
1210100000,PASCO COUNTY,FL,414319.0,155849.0,65668.0,111.0,14.0,2020
1210300000,PINELLAS COUNTY,FL,749865.0,412383.0,103266.0,166.0,5.0,2020
1210500000,POLK COUNTY,FL,479106.0,167559.0,90752.0,140.0,11.0,2020
1210700000,PUTNAM COUNTY,FL,53298.0,11843.0,10749.0,22.0,,2020
1210900000,ST. JOHNS COUNTY,FL,220349.0,72601.0,26805.0,40.0,10.0,2020
1211100000,ST. LUCIE COUNTY,FL,232958.0,97543.0,29548.0,49.0,9.0,2020
1211300000,SANTA ROSA COUNTY,FL,159344.0,32927.0,24094.0,24.0,6.0,2020
1211500000,SARASOTA COUNTY,FL,353589.0,172385.0,42246.0,72.0,8.0,2020
1211700000,SEMINOLE COUNTY,FL,347382.0,132519.0,42864.0,80.0,8.0,2020
1211900000,SUMTER COUNTY,FL,108990.0,49818.0,9035.0,26.0,6.0,2020
1212100000,SUWANNEE COUNTY,FL,29308.0,7628.0,6361.0,17.0,4.0,2020
1212300000,TAYLOR COUNTY,FL,13562.0,3835.0,2772.0,14.0,1.0,2020
1212500000,UNION COUNTY,FL,7927.0,1398.0,1935.0,8.0,1.0,2020
1212700000,VOLUSIA COUNTY,FL,398530.0,171555.0,309403.0,68.0,7.0,2020
1212900000,WAKULLA COUNTY,FL,23595.0,6229.0,4631.0,12.0,1.0,2020
1213100000,WALTON COUNTY,FL,59443.0,13841.0,11322.0,21.0,4.0,2020
1213300000,WASHINGTON COUNTY,FL,17360.0,3907.0,3476.0,12.0,2.0,2020
1300100000,APPLING COUNTY,GA,12098.0,2173.0,2099.0,9.0,1.0,2020
1300300000,ATKINSON COUNTY,GA,4876.0,474.0,981.0,4.0,1.0,2020
1300500000,BACON COUNTY,GA,6946.0,945.0,574.0,1.0,1.0,2020
1300700000,BAKER COUNTY,GA,2281.0,511.0,444.0,5.0,1.0,2020
1300900000,BALDWIN COUNTY,GA,27259.0,6890.0,3487.0,14.0,1.0,2020
1301100000,BANKS COUNTY,GA,13146.0,1807.0,1817.0,6.0,1.0,2020
1301300000,BARROW COUNTY,GA,58512.0,10564.0,7867.0,8.0,1.0,2020
1301500000,BARTOW COUNTY,GA,78435.0,13755.0,12692.0,16.0,4.0,2020
1301700000,BEN HILL COUNTY,GA,10816.0,1762.0,798.0,1.0,1.0,2020
1301900000,BERRIEN COUNTY,GA,12215.0,1718.0,2196.0,5.0,1.0,2020
1302100000,BIBB COUNTY,GA,115857.0,25629.0,17050.0,31.0,3.0,2020
1302300000,BLECKLEY COUNTY,GA,8015.0,1394.0,1263.0,1.0,1.0,2020
1302500000,BRANTLEY COUNTY,GA,11883.0,1359.0,2171.0,3.0,1.0,2020
1302700000,BROOKS COUNTY,GA,11430.0,2136.0,1971.0,7.0,1.0,2020
1302900000,BRYAN COUNTY,GA,33057.0,5261.0,3556.0,10.0,2.0,2020
1303100000,BULLOCH COUNTY,GA,47427.0,8504.0,9289.0,16.0,3.0,2020
1303300000,BURKE COUNTY,GA,16864.0,3143.0,3491.0,16.0,1.0,2020
1303500000,BUTTS COUNTY,GA,17923.0,2920.0,1229.0,1.0,1.0,2020
1303700000,CALHOUN COUNTY,GA,3239.0,746.0,637.0,5.0,1.0,2020
1303900000,CAMDEN COUNTY,GA,40306.0,6724.0,4984.0,12.0,4.0,2020
1304300000,CANDLER COUNTY,GA,6734.0,1029.0,624.0,1.0,1.0,2020
1304500000,CARROLL COUNTY,GA,86126.0,12880.0,14432.0,28.0,3.0,2020
1304700000,CATOOSA COUNTY,GA,49322.0,6752.0,6372.0,11.0,2.0,2020
1304900000,CHARLTON COUNTY,GA,7226.0,947.0,1378.0,8.0,2.0,2020
1305100000,CHATHAM COUNTY,GA,223442.0,54965.0,37428.0,92.0,6.0,2020
1305300000,CHATTAHOOCHEE COUNTY,GA,4336.0,351.0,461.0,1.0,1.0,2020
1305500000,CHATTOOGA COUNTY,GA,14889.0,2183.0,2903.0,13.0,1.0,2020
1305700000,CHEROKEE COUNTY,GA,196093.0,46390.0,31117.0,40.0,6.0,2020
1305900000,CLARKE COUNTY,GA,82307.0,22636.0,9163.0,24.0,6.0,2020
1306100000,CLAY COUNTY,GA,2146.0,540.0,302.0,1.0,1.0,2020
1306300000,CLAYTON COUNTY,GA,202388.0,45204.0,20498.0,65.0,7.0,2020
1306500000,CLINCH COUNTY,GA,4449.0,498.0,861.0,5.0,1.0,2020
1306700000,COBB COUNTY,GA,562322.0,181497.0,71136.0,144.0,11.0,2020
1306900000,COFFEE COUNTY,GA,25697.0,3106.0,3754.0,6.0,1.0,2020
1307100000,COLQUITT COUNTY,GA,26337.0,3965.0,5450.0,19.0,1.0,2020
1307300000,COLUMBIA COUNTY,GA,117247.0,22349.0,18951.0,47.0,2.0,2020
1307500000,COOK COUNTY,GA,11340.0,1396.0,1685.0,8.0,1.0,2020
1307700000,COWETA COUNTY,GA,108939.0,22936.0,24269.0,26.0,2.0,2020
1307900000,CRAWFORD COUNTY,GA,8995.0,1547.0,1438.0,6.0,1.0,2020
1308100000,CRISP COUNTY,GA,13150.0,2400.0,1567.0,5.0,1.0,2020
1308300000,DADE COUNTY,GA,12803.0,1504.0,2322.0,7.0,1.0,2020
1308500000,DAWSON COUNTY,GA,22523.0,4110.0,2665.0,3.0,1.0,2020
1308700000,DECATUR COUNTY,GA,17597.0,3296.0,2160.0,9.0,2.0,2020
1308900000,DEKALB COUNTY,GA,571113.0,171934.0,47255.0,164.0,13.0,2020
1309100000,DODGE COUNTY,GA,11987.0,1854.0,2928.0,16.0,1.0,2020
1309300000,DOOLY COUNTY,GA,6242.0,1077.0,962.0,5.0,1.0,2020
1309500000,DOUGHERTY COUNTY,GA,66951.0,14560.0,11674.0,28.0,1.0,2020
1309700000,DOUGLAS COUNTY,GA,107179.0,26457.0,11156.0,25.0,8.0,2020
1309900000,EARLY COUNTY,GA,7754.0,1448.0,1463.0,5.0,1.0,2020
1310100000,ECHOLS COUNTY,GA,2284.0,239.0,264.0,1.0,1.0,2020
1310300000,EFFINGHAM COUNTY,GA,47069.0,6600.0,9368.0,17.0,1.0,2020
1310500000,ELBERT COUNTY,GA,12991.0,2667.0,2409.0,11.0,1.0,2020
1310700000,EMANUEL COUNTY,GA,14658.0,2450.0,3426.0,11.0,1.0,2020
1310900000,EVANS COUNTY,GA,6453.0,1080.0,721.0,1.0,1.0,2020
1311100000,FANNIN COUNTY,GA,20998.0,4497.0,4606.0,12.0,1.0,2020
1311300000,FAYETTE COUNTY,GA,96152.0,24803.0,9944.0,36.0,4.0,2020
1311500000,FLOYD COUNTY,GA,62193.0,11740.0,10394.0,25.0,4.0,2020
1311700000,FORSYTH COUNTY,GA,170581.0,40744.0,13630.0,20.0,11.0,2020
1311900000,FRANKLIN COUNTY,GA,15885.0,2704.0,2692.0,7.0,1.0,2020
1312100000,FULTON COUNTY,GA,836563.0,213065.0,59391.0,254.0,39.0,2020
1312300000,GILMER COUNTY,GA,23504.0,4418.0,4907.0,13.0,1.0,2020
1312500000,GLASCOCK COUNTY,GA,2106.0,378.0,449.0,4.0,1.0,2020
1312700000,GLYNN COUNTY,GA,65687.0,13883.0,7050.0,20.0,3.0,2020
1312900000,GORDON COUNTY,GA,37193.0,5365.0,8126.0,12.0,1.0,2020
1313100000,GRADY COUNTY,GA,15847.0,3364.0,2697.0,9.0,1.0,2020
1313300000,GREENE COUNTY,GA,14884.0,4159.0,1459.0,4.0,1.0,2020
1313500000,GWINNETT COUNTY,GA,621602.0,165988.0,73388.0,156.0,9.0,2020
1313700000,HABERSHAM COUNTY,GA,29701.0,5629.0,3225.0,7.0,2.0,2020
1313900000,HALL COUNTY,GA,135524.0,27862.0,15276.0,31.0,8.0,2020
1314100000,HANCOCK COUNTY,GA,6148.0,1886.0,909.0,10.0,1.0,2020
1314300000,HARALSON COUNTY,GA,21596.0,2993.0,4766.0,12.0,1.0,2020
1314500000,HARRIS COUNTY,GA,26994.0,5398.0,7023.0,12.0,1.0,2020
1314700000,HART COUNTY,GA,17840.0,3667.0,2957.0,7.0,1.0,2020
1314900000,HEARD COUNTY,GA,8119.0,1299.0,1852.0,6.0,1.0,2020
1315100000,HENRY COUNTY,GA,181814.0,40573.0,16988.0,37.0,6.0,2020
1315300000,HOUSTON COUNTY,GA,114802.0,25699.0,18516.0,16.0,3.0,2020
1315500000,IRWIN COUNTY,GA,6264.0,936.0,895.0,3.0,1.0,2020
1315700000,JACKSON COUNTY,GA,54351.0,9372.0,6214.0,4.0,3.0,2020
1315900000,JASPER COUNTY,GA,10790.0,1911.0,1869.0,3.0,1.0,2020
1316100000,JEFF DAVIS COUNTY,GA,9040.0,1239.0,1688.0,6.0,1.0,2020
1316300000,JEFFERSON COUNTY,GA,11481.0,2430.0,2188.0,8.0,1.0,2020
1316500000,JENKINS COUNTY,GA,5373.0,1125.0,885.0,3.0,1.0,2020
1316700000,JOHNSON COUNTY,GA,5698.0,1055.0,996.0,4.0,1.0,2020
1316900000,JONES COUNTY,GA,20969.0,3916.0,3928.0,10.0,1.0,2020
1317100000,LAMAR COUNTY,GA,13211.0,2392.0,2270.0,6.0,1.0,2020
1317300000,LANIER COUNTY,GA,6287.0,855.0,700.0,1.0,1.0,2020
1317500000,LAURENS COUNTY,GA,33793.0,6605.0,7649.0,16.0,1.0,2020
1317700000,LEE COUNTY,GA,24417.0,3402.0,4022.0,10.0,3.0,2020
1317900000,LIBERTY COUNTY,GA,40880.0,7605.0,3498.0,13.0,4.0,2020
1318100000,LINCOLN COUNTY,GA,6401.0,1533.0,1189.0,7.0,1.0,2020
1318300000,LONG COUNTY,GA,10461.0,1184.0,1553.0,7.0,1.0,2020
